"subject","item","target_response","sentence_type","seen_in_training","data_source","mask_added_tokens","stop_at","response","log.RT","correct","voice","model_id","linear","mean_cossim_to_targets","f.score.pre.training","seen_in_training.n","target_response.n","data_source.n","voice.n","linear.n","RT"
"339","87","Object target","raising perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,0.5,0.5,-0.5,-0.5,0.5,NA
"339","88","Object target","cleft subject perfect passive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,FALSE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,0.5,0.5,-0.5,-0.5,0.5,NA
"339","89","Object target","neg perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,0.5,0.5,-0.5,-0.5,0.5,NA
"339","90","Object target","cleft subject raising perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,0.5,0.5,-0.5,-0.5,0.5,NA
"339","91","Object target","perfect transitive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.461538461538462,0.5,0.5,-0.5,0.5,0.5,NA
"339","92","Object target","raising perfect transitive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.461538461538462,0.5,0.5,-0.5,0.5,0.5,NA
"339","93","Object target","cleft subject perfect transitive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.461538461538462,0.5,0.5,-0.5,0.5,0.5,NA
"339","94","Object target","neg perfect transitive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.461538461538462,0.5,0.5,-0.5,0.5,0.5,NA
"339","95","Object target","cleft subject raising perfect transitive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.461538461538462,0.5,0.5,-0.5,0.5,0.5,NA
"339","96","Object target","perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,0.5,0.5,-0.5,-0.5,0.5,NA
"339","97","Object target","raising perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,0.5,0.5,-0.5,-0.5,0.5,NA
"339","98","Object target","cleft subject perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,0.5,0.5,-0.5,-0.5,0.5,NA
"339","99","Object target","neg perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,0.5,0.5,-0.5,-0.5,0.5,NA
"339","100","Object target","cleft subject raising perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,0.5,0.5,-0.5,-0.5,0.5,NA
"339","101","Object target","perfect transitive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.461538461538462,-0.5,0.5,-0.5,0.5,0.5,NA
"339","102","Object target","raising perfect transitive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.461538461538462,-0.5,0.5,-0.5,0.5,0.5,NA
"339","103","Object target","cleft subject perfect transitive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.461538461538462,-0.5,0.5,-0.5,0.5,0.5,NA
"339","104","Object target","neg perfect transitive","Unseen","BERT","Don't mask blork","convergence","[subj]",NA,FALSE,"SVO active","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.461538461538462,-0.5,0.5,-0.5,0.5,0.5,NA
"339","105","Object target","cleft subject raising perfect transitive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.461538461538462,-0.5,0.5,-0.5,0.5,0.5,NA
"339","106","Object target","perfect passive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,-0.5,0.5,-0.5,-0.5,0.5,NA
"339","107","Object target","raising perfect passive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,-0.5,0.5,-0.5,-0.5,0.5,NA
"339","108","Object target","cleft subject perfect passive","Unseen","BERT","Don't mask blork","convergence","[subj]",NA,FALSE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,-0.5,0.5,-0.5,-0.5,0.5,NA
"339","109","Object target","neg perfect passive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,-0.5,0.5,-0.5,-0.5,0.5,NA
"339","110","Object target","cleft subject raising perfect passive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,-0.5,0.5,-0.5,-0.5,0.5,NA
"339","111","Object target","perfect transitive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.461538461538462,-0.5,0.5,-0.5,0.5,0.5,NA
"339","112","Object target","raising perfect transitive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.461538461538462,-0.5,0.5,-0.5,0.5,0.5,NA
"339","113","Object target","cleft subject perfect transitive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.461538461538462,-0.5,0.5,-0.5,0.5,0.5,NA
"339","114","Object target","neg perfect transitive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.461538461538462,-0.5,0.5,-0.5,0.5,0.5,NA
"339","115","Object target","cleft subject raising perfect transitive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"SVO active","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.461538461538462,-0.5,0.5,-0.5,0.5,0.5,NA
"339","116","Object target","perfect passive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,-0.5,0.5,-0.5,-0.5,0.5,NA
"339","117","Object target","raising perfect passive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,-0.5,0.5,-0.5,-0.5,0.5,NA
"339","118","Object target","cleft subject perfect passive","Unseen","BERT","Don't mask blork","convergence","[subj]",NA,FALSE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,-0.5,0.5,-0.5,-0.5,0.5,NA
"339","119","Object target","neg perfect passive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,-0.5,0.5,-0.5,-0.5,0.5,NA
"339","120","Object target","cleft subject raising perfect passive","Unseen","BERT","Don't mask blork","convergence","[obj]",NA,TRUE,"OVS passive","2022-10-17_00-34-31.503640-b","Non-linear",-0.0070219571288261,0.613636363636364,-0.5,0.5,-0.5,-0.5,0.5,NA
"340","1","Subject target","perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","2","Subject target","raising perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","3","Subject target","cleft subject perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","4","Subject target","neg perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","5","Subject target","cleft subject raising perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","6","Subject target","perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","7","Subject target","raising perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","8","Subject target","cleft subject perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","9","Subject target","neg perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","10","Subject target","cleft subject raising perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","11","Subject target","perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","12","Subject target","raising perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","13","Subject target","cleft subject perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","14","Subject target","neg perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","15","Subject target","cleft subject raising perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","16","Subject target","perfect passive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","17","Subject target","raising perfect passive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","18","Subject target","cleft subject perfect passive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","19","Subject target","neg perfect passive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","20","Subject target","cleft subject raising perfect passive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","21","Subject target","perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","22","Subject target","raising perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","23","Subject target","cleft subject perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","24","Subject target","neg perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","25","Subject target","cleft subject raising perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","26","Subject target","perfect passive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","27","Subject target","raising perfect passive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","28","Subject target","cleft subject perfect passive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","29","Subject target","neg perfect passive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","30","Subject target","cleft subject raising perfect passive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","31","Subject target","perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","32","Subject target","raising perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","33","Subject target","cleft subject perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","34","Subject target","neg perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","35","Subject target","cleft subject raising perfect transitive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,0.5,-0.5,-0.5,0.5,0.5,NA
"340","36","Subject target","perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","37","Subject target","raising perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","38","Subject target","cleft subject perfect passive","Seen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","39","Subject target","neg perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","40","Subject target","cleft subject raising perfect passive","Seen","BERT","Don't mask blork","convergence","[obj]",NA,FALSE,"OVS passive","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,NA,0.5,-0.5,-0.5,-0.5,0.5,NA
"340","41","Subject target","perfect transitive","Unseen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,-0.5,-0.5,-0.5,0.5,0.5,NA
"340","42","Subject target","raising perfect transitive","Unseen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,-0.5,-0.5,-0.5,0.5,0.5,NA
"340","43","Subject target","cleft subject perfect transitive","Unseen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,-0.5,-0.5,-0.5,0.5,0.5,NA
"340","44","Subject target","neg perfect transitive","Unseen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,-0.5,-0.5,-0.5,0.5,0.5,NA
"340","45","Subject target","cleft subject raising perfect transitive","Unseen","BERT","Don't mask blork","convergence","[subj]",NA,TRUE,"SVO active","2022-10-17_00-34-44.365670-b","Non-linear",0.0166980212606076,0.0761904761904762,-0.5,-0.5,-0.5,0.5,0.5,NA
