"subject","item","target_response","adverb","seen_in_training","data_source","response","log.RT","correct","voice","mask_added_tokens","stop_at","linear","seen_in_training.n","target_response.n","data_source.n","voice.n","linear.n"
"160","106","Object target","usually","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","107","Object target","always","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","107","Object target","often","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","107","Object target","typically","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","107","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","108","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","108","Object target","often","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","108","Object target","typically","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","108","Object target","usually","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","109","Object target","always","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","109","Object target","often","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","109","Object target","typically","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","109","Object target","usually","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","110","Object target","always","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","110","Object target","often","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","110","Object target","typically","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","110","Object target","usually","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","111","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","111","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","111","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","111","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","112","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","112","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","112","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","112","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","113","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","113","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","113","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","113","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","114","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","114","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","114","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","114","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","115","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","115","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","115","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","115","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,0.5,0.5
"160","116","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","116","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","116","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","116","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","117","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","117","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","117","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","117","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","118","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","118","Object target","often","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","118","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","118","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","119","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","119","Object target","often","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","119","Object target","typically","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","119","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","120","Object target","always","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","120","Object target","often","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","120","Object target","typically","Unseen","BERT","[subj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"160","120","Object target","usually","Unseen","BERT","[obj]",NA,TRUE,"OVS passive","Don't mask blork","convergence","Non-linear",-0.5,0.5,-0.5,-0.5,0.5
"161","1","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","1","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","1","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","1","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","2","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","2","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","2","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","2","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","3","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","3","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","3","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","3","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","4","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","4","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","4","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","4","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","5","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","5","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","5","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","5","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","6","Subject target","always","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","6","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","6","Subject target","typically","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","6","Subject target","usually","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","7","Subject target","always","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","7","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","7","Subject target","typically","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","7","Subject target","usually","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","8","Subject target","always","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","8","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","8","Subject target","typically","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","8","Subject target","usually","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","9","Subject target","always","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","9","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","9","Subject target","typically","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","9","Subject target","usually","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","10","Subject target","always","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","10","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","10","Subject target","typically","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","10","Subject target","usually","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","11","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","11","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","11","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","11","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","12","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","12","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","12","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","12","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","13","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","13","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","13","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","13","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","14","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","14","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","14","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","14","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","15","Subject target","always","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","15","Subject target","often","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","15","Subject target","typically","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","15","Subject target","usually","Seen","BERT","[subj]",NA,TRUE,"SVO active","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,0.5,0.5
"161","16","Subject target","always","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","16","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","16","Subject target","typically","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","16","Subject target","usually","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","17","Subject target","always","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","17","Subject target","often","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","17","Subject target","typically","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
"161","17","Subject target","usually","Seen","BERT","[obj]",NA,FALSE,"OVS passive","Don't mask blork","convergence","Non-linear",0.5,-0.5,-0.5,-0.5,0.5
